Date,Open,High,Low,Close,Volume
1/13/2023 9:00,18845,18931,18845,18913,
1/13/2023 10:00,18909,19050,18865,19046,
1/13/2023 11:00,19042,19042,18896,18922,
1/13/2023 12:00,18917,18935,18818,18859,
1/13/2023 13:00,18865,18899,18822,18858,
1/13/2023 14:00,18857,19137,18841,19016,
1/13/2023 15:00,19019,19304,19012,19267,
1/13/2023 16:00,19279,19279,19075,19131,
1/13/2023 17:00,19132,19389,19110,19259,
1/13/2023 18:00,19260,19382,19260,19300,
1/13/2023 19:00,19296,19370,19253,19364,
1/13/2023 20:00,19365,19491,19326,19477,
1/13/2023 21:00,19478,19898,19385,19814,
1/13/2023 22:00,19818,19991,19799,19856,
1/13/2023 23:00,19859,19938,19748,19931,
1/14/2023 0:00,19936,21247,19895,20906,
1/14/2023 1:00,20893,21095,20701,20937,
1/14/2023 2:00,20933,21039,20841,20933,
1/14/2023 3:00,20939,20982,20791,20969,
1/14/2023 4:00,20969,21014,20889,20901,
1/14/2023 5:00,20902,20914,20787,20840,
1/14/2023 6:00,20840,20971,20840,20964,
1/14/2023 7:00,20957,20967,20860,20901,
1/14/2023 8:00,20900,21021,20881,21005,
1/14/2023 9:00,21009,21009,20320,20521,
1/14/2023 10:00,20520,20520,20244,20508,
1/14/2023 11:00,20493,20744,20483,20732,
1/14/2023 12:00,20729,20961,20587,20911,
1/14/2023 13:00,20911,20983,20799,20942,
1/14/2023 14:00,20939,21162,20575,20828,
1/14/2023 15:00,20832,20866,20649,20785,
1/14/2023 16:00,20781,20853,20756,20805,
1/14/2023 17:00,20811,20908,20734,20762,
1/14/2023 18:00,20749,20798,20667,20761,
1/14/2023 19:00,20760,20866,20727,20795,
1/14/2023 20:00,20791,20896,20766,20881,
1/14/2023 21:00,20881,20944,20839,20900,
1/14/2023 22:00,20903,21020,20869,20992,
1/14/2023 23:00,20988,21070,20951,20960,
1/15/2023 0:00,20961,21007,20647,20771,
1/15/2023 1:00,20765,20791,20654,20775,
1/15/2023 2:00,20780,20818,20677,20679,
1/15/2023 3:00,20691,20741,20549,20730,
1/15/2023 4:00,20726,20762,20688,20702,
1/15/2023 5:00,20709,20786,20685,20749,
1/15/2023 6:00,20749,20788,20713,20718,
1/15/2023 7:00,20724,20738,20673,20738,
1/15/2023 8:00,20737,20755,20602,20617,
1/15/2023 9:00,20620,20752,20586,20752,
1/15/2023 10:00,20744,20759,20701,20735,
1/15/2023 11:00,20735,20743,20671,20728,
1/15/2023 12:00,20721,20746,20662,20700,
1/15/2023 13:00,20697,20846,20694,20714,
1/15/2023 14:00,20711,20820,20694,20798,
1/15/2023 15:00,20802,20994,20788,20921,
1/15/2023 16:00,20926,20963,20863,20879,
1/15/2023 17:00,20886,21052,20880,20923,
1/15/2023 18:00,20923,20925,20677,20819,
1/15/2023 19:00,20821,20900,20781,20873,
1/15/2023 20:00,20880,20926,20844,20904,
1/15/2023 21:00,20902,20931,20873,20905,
1/15/2023 22:00,20904,20953,20765,20925,
1/15/2023 23:00,20921,20921,20852,20885,
1/16/2023 0:00,20879,21003,20785,20978,
1/16/2023 1:00,20981,21315,20926,21195,
1/16/2023 2:00,21190,21411,21136,21212,
1/16/2023 3:00,21213,21233,21044,21082,
1/16/2023 4:00,21091,21170,21054,21161,
1/16/2023 5:00,21159,21217,21133,21200,
1/16/2023 6:00,21196,21258,21123,21159,
1/16/2023 7:00,21163,21164,21080,21118,
1/16/2023 8:00,21119,21119,20691,20751,
1/16/2023 9:00,20751,20844,20726,20837,
1/16/2023 10:00,20833,20904,20810,20849,
1/16/2023 11:00,20857,20867,20799,20823,
1/16/2023 12:00,20827,20874,20791,20800,
1/16/2023 13:00,20810,20872,20779,20826,
1/16/2023 14:00,20826,20891,20763,20867,
1/16/2023 15:00,20879,21048,20634,21000,
1/16/2023 16:00,20997,21051,20925,21000,
1/16/2023 17:00,21006,21158,20992,21106,
1/16/2023 18:00,21106,21287,21064,21284,
1/16/2023 19:00,21285,21402,21235,21310,
1/16/2023 20:00,21321,21456,21219,21286,
1/16/2023 21:00,21290,21290,21064,21135,
1/16/2023 22:00,21134,21222,21132,21191,
1/16/2023 23:00,21191,21228,21110,21189,
1/17/2023 0:00,21186,21297,21075,21112,
1/17/2023 1:00,21112,21147,20863,21050,
1/17/2023 2:00,21045,21107,20993,21102,
1/17/2023 3:00,21104,21166,21070,21126,
1/17/2023 4:00,21127,21230,21107,21160,
1/17/2023 5:00,21162,21187,21136,21147,
1/17/2023 6:00,21151,21155,21072,21072,
1/17/2023 7:00,21075,21174,21069,21137,
1/17/2023 8:00,21138,21212,21135,21206,
1/17/2023 9:00,21206,21245,21152,21177,
1/17/2023 10:00,21176,21178,21090,21136,
1/17/2023 11:00,21132,21232,21106,21226,
1/17/2023 12:00,21228,21344,21198,21257,
1/17/2023 13:00,21257,21269,21186,21235,
1/17/2023 14:00,21232,21594,21065,21279,
1/17/2023 15:00,21280,21378,21043,21187,
1/17/2023 16:00,21173,21240,21087,21163,
1/17/2023 17:00,21164,21243,21092,21228,
1/17/2023 18:00,21229,21422,21194,21351,
1/17/2023 19:00,21372,21385,21290,21341,
1/17/2023 20:00,21342,21396,21271,21386,
1/17/2023 21:00,21398,21409,21282,21320,
1/17/2023 22:00,21316,21343,21217,21232,
1/17/2023 23:00,21232,21274,21133,21134,
1/18/2023 0:00,21136,21240,21115,21208,
1/18/2023 1:00,21207,21261,21183,21236,
1/18/2023 2:00,21249,21350,21159,21297,
1/18/2023 3:00,21296,21377,21267,21267,
1/18/2023 4:00,21264,21297,21233,21285,
1/18/2023 5:00,21288,21316,21259,21314,
1/18/2023 6:00,21318,21318,21252,21263,
1/18/2023 7:00,21263,21312,21249,21310,
1/18/2023 8:00,21311,21317,21219,21250,
1/18/2023 9:00,21250,21280,21168,21233,
1/18/2023 10:00,21233,21258,21171,21187,
1/18/2023 11:00,21181,21237,21176,21209,
1/18/2023 12:00,21205,21294,21205,21263,
1/18/2023 13:00,21263,21465,21217,21415,
1/18/2023 14:00,21416,21646,21324,21420,
1/18/2023 15:00,21438,21548,20853,21029,
1/18/2023 16:00,21028,21028,20358,20867,
1/18/2023 17:00,20859,21123,20749,20882,
1/18/2023 18:00,20874,21050,20843,20934,
1/18/2023 19:00,20937,20977,20880,20898,
1/18/2023 20:00,20899,20933,20675,20732,
1/18/2023 21:00,20720,20833,20716,20780,
1/18/2023 22:00,20779,20808,20629,20808,
1/18/2023 23:00,20799,20811,20647,20670,
1/19/2023 0:00,20678,20756,20678,20696,
1/19/2023 1:00,20696,20771,20684,20710,
1/19/2023 2:00,20716,20769,20654,20762,
1/19/2023 3:00,20761,20806,20747,20750,
1/19/2023 4:00,20745,20865,20745,20808,
1/19/2023 5:00,20808,20847,20797,20812,
1/19/2023 6:00,20815,20856,20804,20828,
1/19/2023 7:00,20834,20844,20804,20811,
1/19/2023 8:00,20822,20841,20766,20774,
1/19/2023 9:00,20768,20802,20736,20796,
1/19/2023 10:00,20796,20800,20756,20793,
1/19/2023 11:00,20793,20793,20714,20738,
1/19/2023 12:00,20739,20769,20694,20734,
1/19/2023 13:00,20731,20806,20679,20783,
1/19/2023 14:00,20783,20870,20721,20801,
1/19/2023 15:00,20792,20952,20789,20877,
1/19/2023 16:00,20876,20919,20833,20877,
1/19/2023 17:00,20875,20941,20800,20841,
1/19/2023 18:00,20848,21017,20834,20981,
1/19/2023 19:00,20981,21130,20955,21093,
1/19/2023 20:00,21095,21185,21050,21103,
1/19/2023 21:00,21105,21113,20944,20946,
1/19/2023 22:00,20945,21085,20944,21072,
1/19/2023 23:00,21072,21125,21025,21086,
1/20/2023 0:00,21085,21120,21033,21055,
1/20/2023 1:00,21059,21143,21020,21123,
1/20/2023 2:00,21121,21220,21091,21091,
1/20/2023 3:00,21090,21114,21071,21095,
1/20/2023 4:00,21095,21128,20981,20997,
1/20/2023 5:00,20992,21034,20962,20988,
1/20/2023 6:00,20983,20994,20934,20944,
1/20/2023 7:00,20944,20998,20869,20970,
1/20/2023 8:00,20968,20985,20911,20948,
1/20/2023 9:00,20948,20991,20916,20962,
1/20/2023 10:00,20962,20967,20920,20965,
1/20/2023 11:00,20965,20985,20942,20965,
1/20/2023 12:00,20964,21123,20962,21097,
1/20/2023 13:00,21096,21143,21047,21060,
1/20/2023 14:00,21060,21161,21023,21152,
1/20/2023 15:00,21151,21242,21114,21144,
1/20/2023 16:00,21150,21416,21148,21304,
1/20/2023 17:00,21323,21409,21288,21361,
1/20/2023 18:00,21370,21435,21300,21391,
1/20/2023 19:00,21396,21530,21366,21505,
1/20/2023 20:00,21528,22375,21518,22279,
1/20/2023 21:00,22287,22429,22218,22320,
1/20/2023 22:00,22322,22721,22322,22593,
1/20/2023 23:00,22600,22750,22589,22678,
1/21/2023 0:00,22670,22790,22442,22582,
1/21/2023 1:00,22578,22620,22557,22567,
1/21/2023 2:00,22567,22629,22522,22554,
1/21/2023 3:00,22566,22575,22504,22554,
1/21/2023 4:00,22558,22645,22524,22605,
1/21/2023 5:00,22604,22623,22525,22577,
1/21/2023 6:00,22575,22625,22564,22624,
1/21/2023 7:00,22623,22675,22613,22647,
1/21/2023 8:00,22647,22782,22636,22712,
1/21/2023 9:00,22711,23101,22692,23031,
1/21/2023 10:00,23032,23333,22631,22787,
1/21/2023 11:00,22778,22952,22667,22910,
1/21/2023 12:00,22913,23073,22897,23050,
1/21/2023 13:00,23050,23054,22868,22934,
1/21/2023 14:00,22941,23022,22889,22969,
1/21/2023 15:00,22972,23285,22952,22997,
1/21/2023 16:00,23018,23269,22998,23205,
1/21/2023 17:00,23200,23362,23145,23238,
1/21/2023 18:00,23237,23268,23076,23253,
1/21/2023 19:00,23266,23310,23190,23289,
1/21/2023 20:00,23285,23307,23095,23109,
1/21/2023 21:00,23101,23221,23054,23200,
1/21/2023 22:00,23203,23208,22780,22780,
1/21/2023 23:00,22780,22969,22713,22783,
1/22/2023 0:00,22791,22965,22717,22881,
1/22/2023 1:00,22879,22890,22702,22803,
1/22/2023 2:00,22797,22836,22615,22711,
1/22/2023 3:00,22712,22776,22678,22766,
1/22/2023 4:00,22763,22866,22726,22854,
1/22/2023 5:00,22856,22894,22846,22882,
1/22/2023 6:00,22881,22968,22869,22926,
1/22/2023 7:00,22927,22964,22892,22901,
1/22/2023 8:00,22900,22926,22821,22900,
1/22/2023 9:00,22916,22936,22839,22862,
1/22/2023 10:00,22860,22900,22842,22878,
1/22/2023 11:00,22881,22882,22741,22782,
1/22/2023 12:00,22787,22868,22711,22863,
1/22/2023 13:00,22869,22927,22855,22909,
1/22/2023 14:00,22903,23034,22876,23002,
1/22/2023 15:00,23006,23076,22650,22787,
1/22/2023 16:00,22803,22860,22702,22815,
1/22/2023 17:00,22824,22959,22786,22928,
1/22/2023 18:00,22936,22939,22828,22838,
1/22/2023 19:00,22828,22859,22700,22726,
1/22/2023 20:00,22737,22737,22314,22460,
1/22/2023 21:00,22467,22640,22327,22599,
1/22/2023 22:00,22592,22694,22546,22687,
1/22/2023 23:00,22675,22775,22655,22717,
1/23/2023 0:00,22708,22809,22670,22751,
1/23/2023 1:00,22757,22821,22700,22701,
1/23/2023 2:00,22711,22757,22699,22755,
1/23/2023 3:00,22755,22772,22662,22675,
1/23/2023 4:00,22671,22760,22671,22759,
1/23/2023 5:00,22765,22772,22715,22727,
1/23/2023 6:00,22730,22796,22698,22779,
1/23/2023 7:00,22781,22787,22618,22700,
1/23/2023 8:00,22705,22766,22675,22725,
1/23/2023 9:00,22725,22787,22711,22787,
1/23/2023 10:00,22787,22959,22773,22913,
1/23/2023 11:00,22924,22931,22834,22909,
1/23/2023 12:00,22911,22974,22817,22912,
1/23/2023 13:00,22921,22944,22685,22803,
1/23/2023 14:00,22798,23117,22525,22623,
1/23/2023 15:00,22637,22919,22608,22862,
1/23/2023 16:00,22876,22932,22777,22910,
1/23/2023 17:00,22917,23059,22857,23059,
1/23/2023 18:00,23069,23167,22880,22950,
1/23/2023 19:00,22935,22964,22662,22789,
1/23/2023 20:00,22785,23031,22767,23029,
1/23/2023 21:00,23029,23041,22947,23001,
1/23/2023 22:00,23000,23031,22866,22926,
1/23/2023 23:00,22925,22960,22877,22922,
1/24/2023 0:00,22922,23004,22876,22991,
1/24/2023 1:00,22991,23103,22935,23094,
1/24/2023 2:00,23100,23143,23047,23047,
1/24/2023 3:00,23054,23086,23012,23084,
1/24/2023 4:00,23087,23126,23074,23076,
1/24/2023 5:00,23079,23162,23033,23125,
1/24/2023 6:00,23125,23160,23070,23103,
1/24/2023 7:00,23103,23131,23025,23055,
1/24/2023 8:00,23058,23094,23044,23053,
1/24/2023 9:00,23054,23061,22782,22857,
1/24/2023 10:00,22859,22948,22856,22913,
1/24/2023 11:00,22912,22937,22872,22922,
1/24/2023 12:00,22923,23031,22892,22973,
1/24/2023 13:00,22973,23018,22795,22865,
1/24/2023 14:00,22865,22958,22723,22866,
1/24/2023 15:00,22859,22956,22765,22928,
1/24/2023 16:00,22938,22949,22849,22876,
1/24/2023 17:00,22876,22924,22784,22914,
1/24/2023 18:00,22913,23042,22882,23003,
1/24/2023 19:00,23003,23068,22968,23026,
1/24/2023 20:00,23027,23042,22889,23022,
1/24/2023 21:00,23018,23082,22833,22902,
1/24/2023 22:00,22902,22927,22686,22763,
1/24/2023 23:00,22735,22783,22473,22637,
1/25/2023 0:00,22636,22710,22507,22660,
1/25/2023 1:00,22650,22665,22334,22497,
1/25/2023 2:00,22490,22591,22490,22552,
1/25/2023 3:00,22548,22653,22540,22651,
1/25/2023 4:00,22652,22661,22630,22631,
1/25/2023 5:00,22633,22730,22615,22676,
1/25/2023 6:00,22680,22738,22643,22718,
1/25/2023 7:00,22717,22768,22705,22726,
1/25/2023 8:00,22719,22740,22665,22671,
1/25/2023 9:00,22667,22703,22583,22617,
1/25/2023 10:00,22618,22632,22488,22622,
1/25/2023 11:00,22620,22627,22568,22601,
1/25/2023 12:00,22601,22741,22599,22693,
1/25/2023 13:00,22701,22729,22577,22603,
1/25/2023 14:00,22602,22621,22430,22442,
1/25/2023 15:00,22433,22602,22348,22582,
1/25/2023 16:00,22581,22691,22525,22633,
1/25/2023 17:00,22637,22657,22522,22583,
1/25/2023 18:00,22576,22734,22565,22732,
1/25/2023 19:00,22735,22762,22664,22758,
1/25/2023 20:00,22761,22950,22761,22938,
1/25/2023 21:00,22950,23709,22846,23604,
1/25/2023 22:00,23624,23815,22864,22955,
1/25/2023 23:00,22942,23212,22895,23054,
1/26/2023 0:00,23063,23282,23063,23243,
1/26/2023 1:00,23251,23251,23146,23156,
1/26/2023 2:00,23169,23265,23149,23190,
1/26/2023 3:00,23186,23232,23118,23134,
1/26/2023 4:00,23143,23195,23116,23194,
1/26/2023 5:00,23185,23196,23135,23152,
1/26/2023 6:00,23155,23166,22946,23090,
1/26/2023 7:00,23090,23093,22963,22982,
1/26/2023 8:00,22971,23050,22932,23005,
1/26/2023 9:00,23003,23036,22917,22974,
1/26/2023 10:00,22964,23004,22869,22930,
1/26/2023 11:00,22935,23000,22904,22999,
1/26/2023 12:00,22999,23141,22970,23133,
1/26/2023 13:00,23133,23154,22905,23124,
1/26/2023 14:00,23132,23243,22931,23028,
1/26/2023 15:00,23009,23181,22905,22961,
1/26/2023 16:00,22953,23025,22866,23003,
1/26/2023 17:00,23002,23057,22965,22983,
1/26/2023 18:00,22983,23104,22967,23042,
1/26/2023 19:00,23041,23091,22986,23077,
1/26/2023 20:00,23075,23168,23046,23115,
1/26/2023 21:00,23122,23122,22972,23076,
1/26/2023 22:00,23081,23141,22994,23000,
1/26/2023 23:00,22995,23036,22971,23010,
1/27/2023 0:00,23011,23076,22908,22929,
1/27/2023 1:00,22924,22968,22541,22649,
1/27/2023 2:00,22646,22817,22620,22791,
1/27/2023 3:00,22795,22845,22775,22776,
1/27/2023 4:00,22776,22858,22772,22811,
1/27/2023 5:00,22819,23099,22813,23029,
1/27/2023 6:00,23043,23060,22980,23009,
1/27/2023 7:00,23010,23087,22946,23083,
1/27/2023 8:00,23081,23090,22941,22965,
1/27/2023 9:00,22973,22986,22920,22956,
1/27/2023 10:00,22956,22994,22916,22951,
1/27/2023 11:00,22951,22977,22926,22972,
1/27/2023 12:00,22974,22994,22883,22936,
1/27/2023 13:00,22935,23021,22872,22904,
1/27/2023 14:00,22908,23053,22845,22971,
1/27/2023 15:00,22980,23148,22937,22937,
1/27/2023 16:00,22937,23143,22932,23139,
1/27/2023 17:00,23139,23242,23091,23216,
1/27/2023 18:00,23217,23250,23144,23191,
1/27/2023 19:00,23189,23289,23168,23262,
1/27/2023 20:00,23263,23500,23028,23116,
1/27/2023 21:00,23125,23198,23066,23092,
1/27/2023 22:00,23089,23104,22973,23016,
1/27/2023 23:00,23016,23090,23016,23083,
1/28/2023 0:00,23082,23187,23053,23161,
1/28/2023 1:00,23160,23176,23079,23098,
1/28/2023 2:00,23098,23133,23078,23096,
1/28/2023 3:00,23095,23146,23089,23121,
1/28/2023 4:00,23122,23138,23091,23100,
1/28/2023 5:00,23100,23115,23039,23073,
1/28/2023 6:00,23074,23086,23024,23047,
1/28/2023 7:00,23048,23049,22966,22999,
1/28/2023 8:00,22993,23021,22963,22983,
1/28/2023 9:00,22987,23024,22920,23001,
1/28/2023 10:00,23008,23014,22965,22983,
1/28/2023 11:00,22982,23001,22951,22986,
1/28/2023 12:00,22989,22990,22930,22958,
1/28/2023 13:00,22961,22977,22894,22977,
1/28/2023 14:00,22976,22988,22960,22961,
1/28/2023 15:00,22960,23043,22948,23021,
1/28/2023 16:00,23024,23051,23017,23029,
1/28/2023 17:00,23029,23032,22989,23025,
1/28/2023 18:00,23025,23029,22992,23004,
1/28/2023 19:00,23004,23050,23002,23047,
1/28/2023 20:00,23048,23048,22965,22966,
1/28/2023 21:00,22968,23010,22956,23009,
1/28/2023 22:00,23004,23018,22988,22988,
1/28/2023 23:00,22986,23037,22975,23033,
1/29/2023 0:00,23031,23144,22981,23119,
1/29/2023 1:00,23122,23498,23122,23244,
1/29/2023 2:00,23245,23284,23067,23149,
1/29/2023 3:00,23150,23205,23113,23197,
1/29/2023 4:00,23205,23242,23154,23236,
1/29/2023 5:00,23243,23254,23203,23252,
1/29/2023 6:00,23254,23271,23193,23207,
1/29/2023 7:00,23207,23226,23185,23212,
1/29/2023 8:00,23212,23227,23165,23173,
1/29/2023 9:00,23177,23373,23167,23302,
1/29/2023 10:00,23310,23489,23310,23450,
1/29/2023 11:00,23449,23613,23287,23431,
1/29/2023 12:00,23435,23540,23363,23477,
1/29/2023 13:00,23486,23656,23469,23537,
1/29/2023 14:00,23544,23595,23433,23547,
1/29/2023 15:00,23547,23553,23483,23529,
1/29/2023 16:00,23531,23651,23479,23588,
1/29/2023 17:00,23601,23639,23560,23597,
1/29/2023 18:00,23599,23755,23544,23688,
1/29/2023 19:00,23687,23954,23667,23907,
1/29/2023 20:00,23909,23910,23627,23702,
1/29/2023 21:00,23699,23822,23655,23800,
1/29/2023 22:00,23798,23822,23730,23774,
1/29/2023 23:00,23762,23878,23732,23746,
1/30/2023 0:00,23748,23799,23689,23757,
1/30/2023 1:00,23757,23768,23632,23670,
1/30/2023 2:00,23669,23675,23578,23645,
1/30/2023 3:00,23645,23704,23630,23703,
1/30/2023 4:00,23708,23764,23704,23718,
1/30/2023 5:00,23718,23731,23668,23728,
1/30/2023 6:00,23731,23744,23668,23697,
1/30/2023 7:00,23697,23707,23609,23649,
1/30/2023 8:00,23643,23675,23515,23553,
1/30/2023 9:00,23550,23550,23142,23192,
1/30/2023 10:00,23190,23302,23115,23246,
1/30/2023 11:00,23246,23278,23028,23087,
1/30/2023 12:00,23081,23148,22968,23074,
1/30/2023 13:00,23075,23125,23052,23064,
1/30/2023 14:00,23061,23282,23036,23282,
1/30/2023 15:00,23285,23299,23056,23180,
1/30/2023 16:00,23179,23243,23120,23171,
1/30/2023 17:00,23170,23240,23095,23109,
1/30/2023 18:00,23103,23180,23076,23136,
1/30/2023 19:00,23140,23140,22639,22788,
1/30/2023 20:00,22775,22809,22565,22689,
1/30/2023 21:00,22698,22793,22687,22748,
1/30/2023 22:00,22735,22772,22504,22736,
1/30/2023 23:00,22737,22840,22714,22831,
1/31/2023 0:00,22831,22869,22724,22833,
1/31/2023 1:00,22837,22861,22761,22834,
1/31/2023 2:00,22833,22908,22821,22858,
1/31/2023 3:00,22859,22869,22823,22835,
1/31/2023 4:00,22840,22864,22805,22864,
1/31/2023 5:00,22866,22871,22762,22762,
1/31/2023 6:00,22760,22864,22750,22814,
1/31/2023 7:00,22814,22985,22812,22976,
1/31/2023 8:00,22985,22990,22842,22911,
1/31/2023 9:00,22911,22938,22886,22896,
1/31/2023 10:00,22893,22904,22821,22830,
1/31/2023 11:00,22829,22880,22816,22864,
1/31/2023 12:00,22864,22921,22856,22898,
1/31/2023 13:00,22906,23118,22890,23118,
1/31/2023 14:00,23120,23187,23060,23127,
1/31/2023 15:00,23129,23198,23081,23124,
1/31/2023 16:00,23128,23215,23087,23111,
1/31/2023 17:00,23110,23181,23089,23153,
1/31/2023 18:00,23157,23185,23121,23171,
1/31/2023 19:00,23170,23184,23094,23169,
1/31/2023 20:00,23169,23172,23057,23101,
1/31/2023 21:00,23087,23121,22823,22949,
1/31/2023 22:00,22953,23318,22881,23180,
1/31/2023 23:00,23180,23182,23092,23127,
2/1/2023 0:00,23134,23167,23007,23084,
2/1/2023 1:00,23094,23174,23060,23125,
2/1/2023 2:00,23124,23124,23082,23104,
2/1/2023 3:00,23109,23126,23044,23122,
2/1/2023 4:00,23131,23157,23116,23139,
2/1/2023 5:00,23137,23164,23115,23123,
2/1/2023 6:00,23123,23131,23058,23066,
2/1/2023 7:00,23059,23116,23024,23079,
2/1/2023 8:00,23069,23087,22949,22984,
2/1/2023 9:00,22984,23019,22927,22996,
2/1/2023 10:00,22998,23013,22950,22999,
2/1/2023 11:00,22999,23095,22993,23080,
2/1/2023 12:00,23082,23104,23051,23057,
2/1/2023 13:00,23054,23134,23026,23084,
2/1/2023 14:00,23084,23140,23043,23102,
2/1/2023 15:00,23107,23107,22950,22986,
2/1/2023 16:00,22984,23036,22924,23005,
2/1/2023 17:00,23002,23038,22939,22993,
2/1/2023 18:00,22992,23119,22949,23068,
2/1/2023 19:00,23068,23498,22768,23392,
2/1/2023 20:00,23392,23648,23330,23567,
2/1/2023 21:00,23579,23799,23540,23687,
2/1/2023 22:00,23687,23810,23662,23719,
2/1/2023 23:00,23725,23790,23689,23735,
2/2/2023 0:00,23736,24258,23703,24190,
2/2/2023 1:00,24199,24210,23959,23961,
2/2/2023 2:00,23962,23993,23845,23887,
2/2/2023 3:00,23891,23938,23856,23856,
2/2/2023 4:00,23861,23914,23845,23888,
2/2/2023 5:00,23893,23926,23800,23809,
2/2/2023 6:00,23811,23834,23672,23795,
2/2/2023 7:00,23795,23836,23749,23789,
2/2/2023 8:00,23790,23856,23777,23807,
2/2/2023 9:00,23806,23840,23759,23838,
2/2/2023 10:00,23841,23841,23780,23786,
2/2/2023 11:00,23787,23856,23781,23829,
2/2/2023 12:00,23827,23835,23770,23805,
2/2/2023 13:00,23805,23815,23713,23767,
2/2/2023 14:00,23760,23942,23540,23615,
2/2/2023 15:00,23608,23926,23560,23847,
2/2/2023 16:00,23847,23903,23779,23793,
2/2/2023 17:00,23793,23936,23787,23900,
2/2/2023 18:00,23899,24141,23897,24061,
2/2/2023 19:00,24065,24071,23738,23809,
2/2/2023 20:00,23800,23858,23757,23858,
2/2/2023 21:00,23871,23919,23420,23454,
2/2/2023 22:00,23454,23614,23377,23562,
2/2/2023 23:00,23562,23600,23433,23498,
2/3/2023 0:00,23503,23585,23446,23560,
2/3/2023 1:00,23559,23591,23531,23560,
2/3/2023 2:00,23560,23585,23424,23489,
2/3/2023 3:00,23483,23537,23420,23531,
2/3/2023 4:00,23543,23563,23513,23518,
2/3/2023 5:00,23519,23553,23507,23529,
2/3/2023 6:00,23527,23556,23514,23519,
2/3/2023 7:00,23519,23548,23450,23452,
2/3/2023 8:00,23458,23473,23329,23424,
2/3/2023 9:00,23425,23447,23399,23424,
2/3/2023 10:00,23421,23443,23360,23436,
2/3/2023 11:00,23436,23540,23422,23539,
2/3/2023 12:00,23540,23568,23491,23529,
2/3/2023 13:00,23528,23547,23250,23347,
2/3/2023 14:00,23341,23595,23237,23518,
2/3/2023 15:00,23521,23706,23422,23608,
2/3/2023 16:00,23614,23719,23524,23524,
2/3/2023 17:00,23524,23662,23512,23512,
2/3/2023 18:00,23509,23526,23376,23420,
2/3/2023 19:00,23419,23440,23307,23309,
2/3/2023 20:00,23307,23399,23212,23337,
2/3/2023 21:00,23339,23397,23307,23384,
2/3/2023 22:00,23386,23444,23385,23426,
2/3/2023 23:00,23426,23473,23410,23434,
2/4/2023 0:00,23421,23460,23389,23411,
2/4/2023 1:00,23412,23445,23377,23382,
2/4/2023 2:00,23377,23402,23355,23391,
2/4/2023 3:00,23394,23397,23337,23345,
2/4/2023 4:00,23345,23362,23321,23337,
2/4/2023 5:00,23336,23340,23273,23318,
2/4/2023 6:00,23316,23351,23266,23346,
2/4/2023 7:00,23346,23359,23301,23333,
2/4/2023 8:00,23333,23346,23304,23305,
2/4/2023 9:00,23305,23351,23293,23346,
2/4/2023 10:00,23341,23366,23337,23340,
2/4/2023 11:00,23341,23373,23339,23364,
2/4/2023 12:00,23366,23416,23347,23414,
2/4/2023 13:00,23414,23582,23414,23504,
2/4/2023 14:00,23504,23507,23405,23467,
2/4/2023 15:00,23467,23470,23397,23425,
2/4/2023 16:00,23422,23449,23371,23408,
2/4/2023 17:00,23411,23461,23399,23443,
2/4/2023 18:00,23445,23469,23409,23451,
2/4/2023 19:00,23450,23459,23423,23429,
2/4/2023 20:00,23429,23443,23396,23414,
2/4/2023 21:00,23416,23421,23381,23420,
2/4/2023 22:00,23419,23449,23398,23404,
2/4/2023 23:00,23412,23426,23271,23330,
2/5/2023 0:00,23328,23372,23241,23284,
2/5/2023 1:00,23290,23334,23276,23322,
2/5/2023 2:00,23323,23350,23297,23298,
2/5/2023 3:00,23294,23346,23294,23340,
2/5/2023 4:00,23348,23379,23335,23376,
2/5/2023 5:00,23373,23391,23369,23382,
2/5/2023 6:00,23382,23428,23351,23401,
2/5/2023 7:00,23401,23411,23368,23387,
2/5/2023 8:00,23384,23421,23373,23401,
2/5/2023 9:00,23401,23404,23364,23366,
2/5/2023 10:00,23369,23405,23366,23397,
2/5/2023 11:00,23397,23405,23358,23367,
2/5/2023 12:00,23366,23374,23025,23168,
2/5/2023 13:00,23160,23214,23084,23170,
2/5/2023 14:00,23169,23212,23154,23168,
2/5/2023 15:00,23173,23210,23071,23105,
2/5/2023 16:00,23103,23159,23007,23077,
2/5/2023 17:00,23081,23106,22828,22858,
2/5/2023 18:00,22856,22938,22831,22854,
2/5/2023 19:00,22857,22921,22766,22901,
2/5/2023 20:00,22901,22941,22864,22892,
2/5/2023 21:00,22892,22906,22805,22904,
2/5/2023 22:00,22905,23037,22897,22997,
2/5/2023 23:00,22987,23005,22914,22937,
2/6/2023 0:00,22942,23093,22937,23057,
2/6/2023 1:00,23061,23070,22977,22986,
2/6/2023 2:00,22984,23009,22879,22885,
2/6/2023 3:00,22886,22928,22842,22901,
2/6/2023 4:00,22901,22933,22881,22881,
2/6/2023 5:00,22882,22895,22643,22779,
2/6/2023 6:00,22781,22803,22726,22790,
2/6/2023 7:00,22790,22886,22765,22882,
2/6/2023 8:00,22886,22937,22846,22869,
2/6/2023 9:00,22869,22885,22821,22841,
2/6/2023 10:00,22840,22866,22808,22849,
2/6/2023 11:00,22848,22891,22749,22888,
2/6/2023 12:00,22887,22935,22838,22892,
2/6/2023 13:00,22892,22926,22817,22831,
2/6/2023 14:00,22831,22897,22783,22838,
